"ActiveCells","POR","PERMI","PERMJ","PERMK","Pressure[0]","Pressure[366]","Pressure[731]","Pressure[1096]","Pressure[1461]","Pressure[1827]","Pressure[2122.007]","CO2Gas[0]","CO2Gas[366]","CO2Gas[731]","CO2Gas[1096]","CO2Gas[1461]","CO2Gas[1827]","CO2Gas[2122.007]","CO2Oil[0]","CO2Oil[366]","CO2Oil[731]","CO2Oil[1096]","CO2Oil[1461]","CO2Oil[1827]","CO2Oil[2122.007]","CO2Water[0]","CO2Water[366]","CO2Water[731]","CO2Water[1096]","CO2Water[1461]","CO2Water[1827]","CO2Water[2122.007]","Cell Type"
1,0.001,0.001,0.001,0.0001,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.001,0.001,0.001,0.0001,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.001,0.001,0.001,0.0001,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.001,0.001,0.001,0.0001,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.001,0.001,0.001,0.0001,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.001,0.001,0.001,0.0001,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.001,0.001,0.001,0.0001,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.001,0.001,0.001,0.0001,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.02,0.0089,0.0089,0.00089,16450,16028,15947,15875,15875,15848,15861,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.023,0.0074,0.0074,0.00074,16450,16153,16051,15980,15960,15935,15934,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0247,0.0055,0.0055,0.00055,16450,15986,15821,15699,15667,15622,15623,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.02,0.0066,0.0066,0.00066,16450,15996,15745,15575,15507,15447,15435,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0527,0.0033,0.0033,0.00033,16450,16026,15678,15441,15320,15234,15203,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0263,0.0094,0.0094,0.00094,16450,15602,15265,14929,14831,14679,14683,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.02,0.0258,0.0258,0.00258,16450,16006,15483,15077,14837,14675,14606,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0536,0.0041,0.0041,0.00041,16450,16108,15507,15029,14714,14520,14421,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0837,0.0047,0.0047,0.00047,16450,16142,15472,14915,14533,14304,14181,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.02,0.0247,0.0247,0.00247,16450,16126,15403,14790,14371,14120,13985,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.02,0.0094,0.0094,0.00094,16450,16145,15377,14714,14257,13985,13838,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.02,0.0012,0.0012,0.00012,16450,16121,15293,14584,14103,13820,13666,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.02,0.0035,0.0035,0.00035,16450,16084,15216,14485,13996,13709,13554,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.02,0.0014,0.0014,0.00014,16450,16076,15172,14416,13915,13624,13466,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0386,0.0015,0.0015,0.00015,16450,16033,15076,14299,13796,13506,13348,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0727,0.0055,0.0055,0.00055,16450,15956,14945,14154,13653,13366,13210,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0213,0.0184,0.0184,0.00184,16450,15896,14847,14045,13544,13258,13103,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.02,0.0109,0.0109,0.00109,16450,15819,14722,13911,13416,13135,12981,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0825,0.0054,0.0054,0.00054,16450,16093,15176,14247,13602,13216,13017,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0325,0.0016,0.0016,0.00016,16450,15959,14938,14016,13407,13046,12860,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.02,0.0021,0.0021,0.00021,16450,15231,13872,13171,12837,12659,12557,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0661,0.0042,0.0042,0.00042,16450,14851,13485,12877,12624,12487,12405,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0699,0.0025,0.0025,0.00025,16450,14618,13277,12718,12506,12388,12309,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.02,0.0074,0.0074,0.00074,16450,14377,13108,12613,12437,12333,12261,0,0,0,0,0,0,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.001,0.001,0.001,0.0001,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.001,0.001,0.001,0.0001,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.001,0.001,0.001,0.0001,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.001,0.001,0.001,0.0001,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.001,0.001,0.001,0.0001,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.001,0.001,0.001,0.0001,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.001,0.001,0.001,0.0001,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.001,0.001,0.001,0.0001,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.001,0.001,0.001,0.0001,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.001,0.001,0.001,0.0001,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.02,0.02,0.02,0.002,16450,16069,15982,15922,15913,15894,15897,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.056,0.0071,0.0071,0.00071,16450,16186,16091,16030,16011,15991,15988,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0589,0.0016,0.0016,0.00016,16450,16132,15965,15863,15821,15788,15779,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0213,0.02,0.02,0.002,16450,16133,15900,15761,15695,15652,15636,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0531,0.0033,0.0033,0.00033,16450,16138,15767,15539,15410,15334,15297,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.02,0.0091,0.0091,0.00091,16450,16050,15569,15238,15051,14930,14877,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.02,0.02,0.02,0.002,16450,16057,15504,15110,14871,14722,14650,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0217,0.0054,0.0054,0.00054,16450,16105,15487,15017,14713,14527,14431,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.02,0.0023,0.0023,0.00023,16450,16083,15406,14845,14473,14241,14124,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0302,0.02,0.02,0.002,16450,16088,15350,14732,14313,14061,13926,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0399,0.0104,0.0104,0.00104,16450,16106,15330,14665,14207,13935,13787,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0438,0.004,0.004,0.0004,16450,16070,15243,14537,14058,13773,13619,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0274,0.02,0.02,0.002,16450,16015,15149,14420,13935,13648,13494,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.02,0.0033,0.0033,0.00033,16450,15998,15087,14334,13840,13550,13394,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0418,0.0057,0.0057,0.00057,16450,15995,15034,14256,13751,13458,13300,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.035,0.02,0.02,0.002,16450,15954,14933,14130,13620,13327,13168,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.02,0.0158,0.0158,0.00158,16450,15882,14809,14001,13498,13212,13056,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.02,0.0143,0.0143,0.00143,16450,16038,15017,14143,13573,13241,13065,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0366,0.02,0.02,0.002,16450,16176,15251,14320,13677,13292,13093,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0254,0.0009,0.0009,9e-05,16450,15761,14680,13803,13258,12938,12771,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0301,0.0022,0.0022,0.00022,16450,14934,13562,12925,12642,12490,12405,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0831,0.02,0.02,0.002,16450,14641,13277,12714,12493,12369,12291,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0677,0.0098,0.0098,0.00098,16450,14573,13191,12644,12442,12326,12254,0,0,0,0,0,0,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0401,0.0039,0.0039,0.00039,16450,14308,13004,12536,12365,12258,12186,0,0,0,0,0,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.02,0.02,0.02,0.002,16450,14110,12907,12500,12343,12239,12165,0,0,0,0,0,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0833,0.0166,0.0166,0.00166,16450,13588,12607,12242,12126,12030,11950,0,0,0,0.005,0.005,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.001,0.001,0.001,0.0001,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.001,0.001,0.001,0.0001,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.001,0.001,0.001,0.0001,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.001,0.001,0.001,0.0001,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.001,0.001,0.001,0.0001,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.001,0.001,0.001,0.0001,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.001,0.001,0.001,0.0001,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.001,0.001,0.001,0.0001,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.0304,0.0066,0.0066,0.00066,16450,16115,16019,15964,15947,15931,15929,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.02,0.0132,0.0132,0.00132,16450,16193,16098,16042,16021,16003,15998,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.02,0.0018,0.0018,0.00018,16450,16164,15995,15902,15861,15834,15825,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.02,0.0055,0.0055,0.00055,16450,16122,15860,15710,15638,15594,15575,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.054,0.0063,0.0063,0.00063,16450,16101,15730,15513,15399,15333,15301,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0592,0.0066,0.0066,0.00066,16450,16049,15564,15264,15098,14998,14950,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0423,0.0145,0.0145,0.00145,16450,15997,15427,15055,14842,14712,14648,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0632,0.0065,0.0065,0.00065,16450,15963,15337,14892,14631,14463,14385,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0218,0.0019,0.0019,0.00019,16450,16068,15354,14813,14458,14245,14131,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0209,0.0043,0.0043,0.00043,16450,15949,15209,14625,14249,14016,13897,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.02,0.0021,0.0021,0.00021,16450,16040,15257,14607,14162,13896,13752,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0468,0.0015,0.0015,0.00015,16450,15979,15152,14454,13984,13700,13548,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0224,0.0348,0.0348,0.00348,16450,15836,14964,14255,13806,13527,13386,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.03,0.0251,0.0251,0.00251,16450,15858,14949,14215,13750,13466,13320,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0201,0.0074,0.0074,0.00074,16450,15962,15001,14218,13712,13414,13255,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0325,0.0035,0.0035,0.00035,16450,15917,14869,14068,13565,13276,13120,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.02,0.006,0.006,0.0006,16450,15792,14660,13878,13411,13144,12998,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.027,0.0139,0.0139,0.00139,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.001,0.001,0.001,0.0001,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.001,0.001,0.001,0.0001,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.0354,0.0032,0.0032,0.00032,16450,14699,13429,12768,12506,12358,12267,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0461,0.0261,0.0261,0.00261,16450,14453,13153,12641,12442,12324,12247,0,0,0,0,0,0,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0452,0.0101,0.0101,0.00101,16450,14391,13059,12561,12372,12261,12192,0,0,0,0,0,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.02,0.0045,0.0045,0.00045,16450,14338,12971,12485,12319,12226,12161,0,0,0,0,0,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0583,0.0046,0.0046,0.00046,16450,14016,12765,12356,12232,12142,12076,0,0,0,0,0.005,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0722,0.0164,0.0164,0.00164,16450,13674,12621,12281,12134,12027,11946,0,0,0,0,0.005,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0911,0.1085,0.1085,0.01085,16450,13227,12380,12062,11924,11814,11727,0,0,0,0.005,0.005,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0615,0.5026,0.5026,0.05026,16450,13141,12360,12042,11915,11806,11721,0,0,0,0.005,0.005,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0755,0.5823,0.5823,0.05823,16450,13199,12435,12123,11996,11888,11802,0,0,0,0.005,0.005,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.001,0.001,0.001,0.0001,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.001,0.001,0.001,0.0001,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.001,0.001,0.001,0.0001,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.001,0.001,0.001,0.0001,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.001,0.001,0.001,0.0001,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.02,0.02,0.02,0.002,16450,16134,16033,15977,15958,15940,15937,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.02,0.0126,0.0126,0.00126,16450,16151,16054,15998,15977,15959,15954,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.02,0.0081,0.0081,0.00081,16450,16129,15958,15865,15826,15800,15791,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.021,0.02,0.02,0.002,16450,16080,15829,15689,15626,15586,15570,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.02,0.0041,0.0041,0.00041,16450,16025,15672,15474,15380,15322,15298,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.02,0.0187,0.0187,0.00187,16450,15941,15445,15157,15011,14922,14881,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0293,0.02,0.02,0.002,16450,15827,15256,14911,14740,14628,14580,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.02,0.0027,0.0027,0.00027,16450,15823,15175,14772,14556,14421,14356,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.03,0.0019,0.0019,0.00019,16450,15818,15091,14612,14336,14167,14081,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0308,0.02,0.02,0.002,16450,15753,15002,14468,14157,13957,13861,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0266,0.0013,0.0013,0.00013,16450,15768,14970,14393,14043,13825,13714,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0202,0.0012,0.0012,0.00012,16450,15628,14787,14150,13775,13528,13410,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0392,0.02,0.02,0.002,16450,15491,14639,13979,13616,13359,13251,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.02,0.0077,0.0077,0.00077,16450,15482,14608,13921,13537,13271,13153,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0282,0.0061,0.0061,0.00061,16450,15660,14666,13950,13533,13276,13146,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0254,0.02,0.02,0.002,16450,15717,14651,13910,13474,13217,13081,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0247,0.0052,0.0052,0.00052,16450,15941,14856,14058,13570,13289,13138,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.001,0.001,0.001,0.0001,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.001,0.001,0.001,0.0001,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.001,0.001,0.001,0.0001,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.001,0.001,0.001,0.0001,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.001,0.001,0.001,0.0001,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.0661,0.0226,0.0226,0.00226,16450,14661,13146,12525,12323,12250,12199,0,0,0,0,0,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0507,0.0116,0.0116,0.00116,16450,14362,12926,12388,12246,12166,12107,0,0,0,0,0.005,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0639,0.02,0.02,0.002,16450,13827,12636,12253,12127,12036,11967,0,0,0,0.005,0.005,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0707,0.0286,0.0286,0.00286,16450,13622,12579,12250,12096,11988,11905,0,0,0,0.005,0.005,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0714,0.0752,0.0752,0.00752,16450,13458,12501,12170,12019,11910,11825,0,0,0,0.005,0.005,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0627,0.1784,0.1784,0.01784,16450,13452,12516,12184,12037,11929,11846,0,0,0,0.005,0.005,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0667,0.1807,0.1807,0.01807,16450,13038,12298,11988,11867,11757,11672,0,0,0,0.005,0.005,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.001,0.001,0.001,0.0001,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.001,0.001,0.001,0.0001,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.001,0.001,0.001,0.0001,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.001,0.001,0.001,0.0001,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.001,0.001,0.001,0.0001,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.0292,0.0272,0.0272,0.00272,16450,16125,16031,15973,15958,15938,15939,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
