"ActiveCells","POR","PERMI","PERMJ","PERMK","Pressure[0]","Pressure[366]","Pressure[731]","Pressure[1096]","Pressure[1461]","Pressure[1827]","Pressure[2192]","Pressure[2557]","Pressure[2922]","Pressure[3288]","Pressure[3653]","Pressure[4018]","Pressure[4383]","Pressure[4749]","Pressure[5114]","Pressure[5479]","Pressure[5844]","Pressure[6100.842]","CO2Gas[0]","CO2Gas[366]","CO2Gas[731]","CO2Gas[1096]","CO2Gas[1461]","CO2Gas[1827]","CO2Gas[2192]","CO2Gas[2557]","CO2Gas[2922]","CO2Gas[3288]","CO2Gas[3653]","CO2Gas[4018]","CO2Gas[4383]","CO2Gas[4749]","CO2Gas[5114]","CO2Gas[5479]","CO2Gas[5844]","CO2Gas[6100.842]","CO2Oil[0]","CO2Oil[366]","CO2Oil[731]","CO2Oil[1096]","CO2Oil[1461]","CO2Oil[1827]","CO2Oil[2192]","CO2Oil[2557]","CO2Oil[2922]","CO2Oil[3288]","CO2Oil[3653]","CO2Oil[4018]","CO2Oil[4383]","CO2Oil[4749]","CO2Oil[5114]","CO2Oil[5479]","CO2Oil[5844]","CO2Oil[6100.842]","CO2Water[0]","CO2Water[366]","CO2Water[731]","CO2Water[1096]","CO2Water[1461]","CO2Water[1827]","CO2Water[2192]","CO2Water[2557]","CO2Water[2922]","CO2Water[3288]","CO2Water[3653]","CO2Water[4018]","CO2Water[4383]","CO2Water[4749]","CO2Water[5114]","CO2Water[5479]","CO2Water[5844]","CO2Water[6100.842]","Cell Type"
1,0.0499,0.4867,0.4867,0.04867,16450,13311,12553,12226,12100,11993,11902,11836,11778,11745,11713,11672,11618,11576,11584,11575,11612,11594,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.0808,0.0517,0.0517,0.00517,16450,16450,16450,16450,16450,16450,16450,16450,16450,16450,16450,16450,16450,16450,16450,16450,16450,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.0563,0.4381,0.4381,0.04381,16450,16055,16048,16006,16023,15991,16009,15988,16010,15989,16008,15982,16005,15987,16011,16002,16015,15990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.0723,2.6295,2.6295,0.26295,16450,15922,15921,15865,15891,15848,15874,15844,15876,15847,15873,15837,15870,15844,15878,15867,15885,15850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.0371,1.0832,1.0832,0.10832,16450,15859,15867,15802,15841,15790,15825,15790,15831,15796,15829,15785,15826,15795,15838,15824,15847,15804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.0851,0.4406,0.4406,0.04406,16450,16011,16013,15946,15982,15931,15964,15930,15969,15936,15967,15924,15964,15934,15976,15964,15984,15943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.0427,0.3288,0.3288,0.03288,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.0498,0.0462,0.0462,0.00462,16450,16344,16026,15812,15741,15648,15621,15575,15586,15557,15573,15544,15564,15551,15602,15634,15627,15612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.0679,0.024,0.024,0.0024,16450,16019,15685,15445,15383,15273,15255,15197,15219,15178,15202,15158,15187,15172,15225,15251,15247,15218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.0689,0.1122,0.1122,0.01122,16450,15553,15215,14933,14899,14766,14773,14702,14753,14701,14747,14682,14735,14727,14783,14796,14805,14753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.073,0.1773,0.1773,0.01773,16450,15310,14971,14663,14650,14502,14527,14449,14520,14460,14523,14449,14520,14518,14583,14596,14614,14553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.0725,0.1933,0.1933,0.01933,16450,14875,14568,14227,14251,14073,14124,14027,14127,14048,14138,14040,14141,14149,14223,14226,14266,14185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.0305,0.3003,0.3003,0.03003,16450,14552,14286,13932,13986,13792,13864,13757,13879,13787,13894,13780,13902,13914,13993,13986,14042,13946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.02,0.3007,0.3007,0.03007,16450,14036,13894,13529,13654,13428,13551,13416,13584,13464,13608,13460,13625,13642,13732,13702,13789,13660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.0484,0.0885,0.0885,0.00885,16450,13789,13713,13334,13503,13253,13403,13250,13446,13306,13474,13301,13494,13526,13613,13565,13676,13522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.0297,0.1014,0.1014,0.01014,16450,13693,13634,13253,13431,13176,13330,13170,13370,13225,13399,13219,13419,13493,13549,13497,13618,13462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.0282,0.0266,0.0266,0.00266,16450,13505,13428,13052,13215,12967,13101,12950,13135,13000,13163,12991,13182,13347,13330,13285,13412,13267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.053,0.0228,0.0228,0.00228,16450,13283,13189,12827,12980,12744,12865,12720,12892,12764,12917,12750,12934,13167,13093,13053,13181,13047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.0871,0.0254,0.0254,0.00254,16450,13122,13008,12657,12800,12575,12683,12546,12708,12587,12732,12570,12746,13038,12913,12877,13006,12881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.1098,0.0469,0.0469,0.00469,16450,13340,13144,12787,12903,12691,12781,12654,12802,12693,12826,12678,12838,13222,13007,12987,13099,12992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.0705,0.0921,0.0921,0.00921,16450,13209,12982,12631,12722,12524,12575,12473,12601,12505,12627,12472,12627,13156,12811,12776,12928,12826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.06,0.1684,0.1684,0.01684,16450,13430,13109,12728,12776,12583,12614,12514,12622,12535,12639,12493,12627,13242,12833,12848,12989,12925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.0831,0.1174,0.1174,0.01174,16450,13419,13077,12700,12728,12545,12557,12459,12545,12468,12551,12409,12522,13222,12771,12860,12996,12965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.0393,0.3674,0.3674,0.03674,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.0561,0.9468,0.9468,0.09468,16450,13135,12593,12278,12185,12082,11993,11913,11859,11833,11806,11722,11624,11693,11677,11617,11631,11608,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.0831,1.543,1.543,0.1543,16450,13111,12571,12256,12163,12058,11971,11890,11838,11810,11785,11697,11602,11686,11653,11594,11609,11585,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.1275,0.7278,0.7278,0.07278,16450,13019,12486,12169,12076,11965,11885,11800,11755,11723,11702,11601,11517,11619,11563,11505,11524,11497,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.1277,0.193,0.193,0.0193,16450,13258,12590,12238,12097,12002,11903,11822,11754,11723,11686,11631,11537,11521,11552,11506,11494,11485,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.1402,0.0266,0.0266,0.00266,16450,13019,12417,12105,12000,11892,11807,11726,11676,11640,11615,11532,11450,11461,11461,11423,11444,11428,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.1572,0.0835,0.0835,0.00835,16450,13105,12448,12136,12024,11916,11828,11750,11697,11658,11631,11564,11491,11468,11480,11454,11480,11467,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.0961,2.2333,2.2333,0.22333,16450,13226,12516,12197,12078,11970,11879,11804,11749,11709,11680,11626,11562,11524,11536,11520,11551,11538,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.0755,1.1014,1.1014,0.11014,16450,13280,12544,12221,12098,11990,11898,11826,11770,11731,11701,11653,11594,11554,11563,11551,11585,11571,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.0339,0.7237,0.7237,0.07237,16450,13279,12529,12204,12078,11971,11879,11809,11751,11715,11684,11639,11582,11541,11549,11539,11573,11558,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.0637,1.9037,1.9037,0.19037,16450,13307,12547,12222,12095,11988,11896,11827,11769,11733,11702,11659,11604,11562,11569,11560,11594,11579,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.0543,1.2067,1.2067,0.12067,16450,13400,12642,12317,12189,12083,11991,11923,11865,11830,11799,11757,11702,11660,11668,11658,11694,11677,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.001,0.001,0.001,0.0001,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.001,0.001,0.001,0.0001,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
0,0.001,0.001,0.001,0.0001,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
0,0.0754,2.7796,2.7796,0.27796,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.1167,0.4723,0.4723,0.04723,16450,14818,14650,14348,14398,14224,14252,14216,14271,14239,14280,14201,14273,14204,14315,14441,14371,14268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.0984,0.7632,0.7632,0.07632,16450,14719,14540,14222,14278,14095,14125,14088,14146,14112,14154,14070,14146,14073,14191,14324,14249,14139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.0811,0.8415,0.8415,0.08415,16450,14613,14422,14080,14137,13939,13969,13929,13988,13949,13994,13901,13981,13903,14027,14171,14089,13969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.02,0.1454,0.1454,0.01454,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.0912,0.0828,0.0828,0.00828,16450,14278,14054,13654,13732,13503,13543,13502,13573,13527,13584,13472,13564,13474,13613,13781,13677,13532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.0897,0.1215,0.1215,0.01215,16450,14262,14034,13629,13708,13476,13515,13475,13546,13499,13557,13443,13536,13443,13583,13754,13646,13496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.0528,0.0566,0.0566,0.00566,16450,14236,14007,13599,13678,13444,13484,13442,13514,13466,13524,13409,13502,13410,13549,13722,13612,13462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.0852,0.0823,0.0823,0.00823,16450,14240,14009,13600,13679,13444,13483,13442,13513,13466,13524,13409,13501,13409,13549,13723,13612,13460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.0358,0.7009,0.7009,0.07009,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.0755,0.6126,0.6126,0.06126,16450,16450,16450,16450,16450,16450,16450,16450,16450,16450,16450,16450,16450,16450,16450,16450,16450,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.0418,0.8556,0.8556,0.08556,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.0285,1.3664,1.3664,0.13664,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.0214,0.157,0.157,0.0157,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.0285,0.2762,0.2762,0.02762,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.001,0.001,0.001,0.0001,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.001,0.001,0.001,0.0001,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.0237,0.5179,0.5179,0.05179,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.02,0.1574,0.1574,0.01574,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.0291,0.0516,0.0516,0.00516,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.0208,0.1185,0.1185,0.01185,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.02,0.0752,0.0752,0.00752,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.02,0.0223,0.0223,0.00223,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.02,0.0413,0.0413,0.00413,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.02,0.0969,0.0969,0.00969,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
